Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_tempo,kp_ranktempo,kp_adjtempo,kp_rankadjtempo,kp_oe,kp_rankoe,kp_adjoe,kp_rankadjoe,kp_de,kp_rankde,kp_adjde,kp_rankadjde,kp_adjem,kp_rankadjem,rs_games,rs_wins,rs_avg_pts_for,rs_avg_pts_against,rs_avg_margin,rs_margin_std,rs_fgm,rs_fga,rs_fgm3,rs_fga3,rs_ftm,rs_fta,rs_orb,rs_drb,rs_ast,rs_to,rs_stl,rs_blk,rs_pf,rs_opp_fgm,rs_opp_fga,rs_opp_fgm3,rs_opp_fga3,rs_opp_ftm,rs_opp_fta,rs_opp_or,rs_opp_dr,rs_opp_ast,rs_opp_to,rs_opp_stl,rs_opp_blk,rs_opp_pf,rs_win_pct,rs_fg_pct,rs_fg3_pct,rs_ft_pct,rs_fg2_pct,rs_efg_pct,rs_to_rate,rs_or_pct,rs_dr_pct,rs_ft_rate,rs_ast_to_ratio,rs_opp_fg_pct,rs_opp_fg3_pct,rs_opp_ft_pct,rs_opp_fg2_pct,rs_opp_efg_pct,rs_opp_to_rate,rs_opp_ft_rate,lms_slope,lms_r2,lms_residual_std,lms_consistency,lms_margin_vs_weak_surplus
2026,1130,Boston College,acc,0,,66.3,284,65.9,259,100.0,328,103.7,274,105.0,91,102.7,61,1.0,146,29,10,67.24137931034483,70.6896551724138,-3.4482758620689653,11.900138675352101,23.896551724137932,58.48275862068966,7.413793103448276,24.79310344827586,12.03448275862069,18.517241379310345,8.931034482758621,23.96551724137931,11.448275862068966,8.758620689655173,4.310344827586207,5.9655172413793105,16.724137931034484,25.103448275862068,58.48275862068966,7.0,22.310344827586206,13.482758620689655,20.24137931034483,8.931034482758621,25.482758620689655,12.310344827586206,9.068965517241379,5.241379310344827,4.793103448275862,16.75862068965517,0.3448275862068966,0.40860849056603776,0.29902642559109877,0.6499068901303539,0.489252814738997,0.4719929245283019,0.11617908044715224,0.2595190380761523,0.7285115303983228,0.316627358490566,1.3070866141732285,0.4292452830188679,0.31375579598145287,0.666098807495741,0.5004766444232601,0.4890919811320754,0.1186137970847164,0.34610849056603776,-23.049572025399687,0.18875293553902028,10.915049890066522,0.5655429416627918,5.733990147783251
2026,1131,Boston Univ,patriot,0,,63.4,361,63.1,355,114.5,68,111.8,123,114.2,311,119.8,347,-8.0,245,30,14,75.13333333333334,74.6,0.5333333333333333,11.55118543948937,26.533333333333335,54.333333333333336,9.366666666666667,24.033333333333335,12.7,17.433333333333334,7.1,22.566666666666666,14.6,9.4,4.333333333333333,5.066666666666666,16.3,26.5,57.36666666666667,8.866666666666667,23.933333333333334,12.733333333333333,17.433333333333334,7.2,20.166666666666668,13.233333333333333,7.933333333333334,5.8,4.033333333333333,15.633333333333333,0.4666666666666667,0.4883435582822086,0.3897364771151179,0.7284894837476099,0.5665566556655666,0.5745398773006135,0.13164528597837655,0.2603911980440098,0.7581187010078387,0.32085889570552145,1.553191489361702,0.4619407321324811,0.37047353760445684,0.7304015296367112,0.5274177467597208,0.5392213829169088,0.10871948545534278,0.3038930854154561,-23.63042070503904,0.2442211386358406,10.219835600124297,0.5058126482437652,5.666666666666667
2026,1132,Bowling Green,mac,0,,70.2,88,68.3,125,109.2,153,107.2,206,102.7,55,105.7,106,1.5,136,27,14,76.77777777777777,72.70370370370371,4.074074074074074,16.589908716598508,26.962962962962962,58.666666666666664,7.0,20.296296296296298,15.851851851851851,21.74074074074074,8.222222222222221,23.185185185185187,13.148148148148149,10.333333333333334,7.518518518518518,5.2592592592592595,18.296296296296298,24.62962962962963,56.148148148148145,7.962962962962963,23.77777777777778,15.481481481481481,21.333333333333332,7.703703703703703,23.48148148148148,13.148148148148149,11.555555555555555,5.481481481481482,5.666666666666667,18.814814814814813,0.5185185185185185,0.4595959595959596,0.3448905109489051,0.7291311754684838,0.5202702702702703,0.5192550505050505,0.13152436264896666,0.25934579439252337,0.750599520383693,0.37058080808080807,1.2724014336917562,0.43865435356200533,0.3348909657320872,0.7256944444444444,0.5148741418764303,0.5095646437994723,0.149896225689907,0.37994722955145116,-9.225012943505401,0.022127387892746375,16.730225990371917,0.8512472255964738,2.1759259259259256
2026,1133,Bradley,mvc,0,,67.8,212,67.3,182,110.0,137,111.7,125,105.6,103,107.8,141,3.9,115,30,19,77.16666666666667,73.73333333333333,3.433333333333333,14.378344188716426,26.266666666666666,59.9,8.866666666666667,24.5,15.766666666666667,21.4,8.566666666666666,22.866666666666667,13.133333333333333,8.133333333333333,7.133333333333334,4.433333333333334,18.833333333333332,25.266666666666666,56.233333333333334,8.233333333333333,22.9,14.966666666666667,21.233333333333334,8.6,24.733333333333334,13.566666666666666,11.433333333333334,4.466666666666667,4.8,17.8,0.6333333333333333,0.43850862548692265,0.36190476190476195,0.736760124610592,0.4915254237288135,0.5125208681135225,0.10501489145591957,0.2572572572572573,0.7266949152542372,0.35726210350584303,1.6147540983606559,0.4493183165382335,0.35953420669577874,0.7048665620094191,0.5109999999999999,0.522525192649674,0.14846685250272693,0.3775933609958506,-35.609746267610575,0.23938845793772645,12.761752406482435,0.5107266020538962,5.78095238095238
2026,1135,Brown,ivy,0,,66.7,257,66.5,228,98.8,338,97.9,341,106.3,115,108.8,162,-10.9,270,24,7,67.45833333333333,72.04166666666667,-4.583333333333333,11.213022966977773,24.916666666666668,57.875,6.416666666666667,21.041666666666668,11.208333333333334,16.208333333333332,8.5,21.875,14.708333333333334,11.166666666666666,5.666666666666667,6.5,18.833333333333332,24.166666666666668,54.833333333333336,7.875,23.666666666666668,15.833333333333334,20.833333333333332,8.208333333333334,23.666666666666668,13.5,10.458333333333334,5.958333333333333,6.166666666666667,15.458333333333334,0.2916666666666667,0.43052555795536357,0.30495049504950494,0.6915167095115682,0.5022624434389141,0.48596112311015116,0.14659548398389638,0.2642487046632124,0.7271468144044321,0.2800575953923686,1.3171641791044777,0.44072948328267475,0.33274647887323944,0.7600000000000001,0.5227272727272727,0.5125379939209727,0.14045886961387802,0.37993920972644374,-22.920527113084464,0.26897586394334483,9.802596975291426,0.4813711693866751,3.6666666666666665
2026,1136,Bryant,aec,0,,64.5,343,64.2,335,96.5,349,96.6,347,112.6,282,119.6,345,-23.0,326,27,7,62.51851851851852,72.62962962962963,-10.11111111111111,14.655881815669495,21.37037037037037,54.48148148148148,7.777777777777778,26.40740740740741,12.0,15.777777777777779,7.7407407407407405,20.555555555555557,11.481481481481481,10.851851851851851,5.296296296296297,6.518518518518518,16.296296296296298,25.814814814814813,56.407407407407405,7.296296296296297,20.037037037037038,13.703703703703704,18.88888888888889,8.703703703703704,22.703703703703702,13.62962962962963,8.777777777777779,6.592592592592593,4.407407407407407,14.592592592592593,0.25925925925925924,0.39225016995241335,0.29453015427769985,0.7605633802816901,0.4841688654353562,0.4636301835486064,0.1501455335547083,0.2542579075425791,0.7025316455696203,0.28959891230455476,1.0580204778156996,0.4576493762311228,0.36414048059149723,0.7254901960784313,0.5091649694501018,0.5223243598161523,0.11943156621648862,0.334865397242285,-10.649265718947817,0.0543709776271919,14.534129324150117,0.7668241487049058,4.188034188034187
2026,1137,Bucknell,patriot,0,,67.0,248,66.9,207,99.5,333,98.2,340,112.5,277,114.8,291,-16.6,305,31,9,67.38709677419355,77.06451612903226,-9.67741935483871,16.0403389340213,23.451612903225808,56.16129032258065,7.354838709677419,23.967741935483872,13.129032258064516,17.032258064516128,7.483870967741935,20.774193548387096,12.774193548387096,11.35483870967742,5.774193548387097,4.129032258064516,17.93548387096774,26.193548387096776,56.064516129032256,9.580645161290322,25.193548387096776,15.096774193548388,20.06451612903226,8.774193548387096,23.548387096774192,16.129032258064516,10.870967741935484,6.67741935483871,5.32258064516129,16.548387096774192,0.2903225806451613,0.41757610568638714,0.30686406460296095,0.7708333333333334,0.5,0.4830557151062607,0.15137701477646087,0.24116424116424115,0.7030567685589519,0.30327398047099363,1.1249999999999998,0.46720368239355586,0.380281690140845,0.7524115755627009,0.5381400208986418,0.5526467203682394,0.14348485106527922,0.3578826237054086,-34.78052345576135,0.30362395689923805,13.614355292005136,0.44897916836181406,5.144086021505377
2026,1138,Buffalo,mac,0,,67.6,220,66.5,229,113.8,75,112.5,114,112.7,286,115.3,298,-2.8,184,27,14,77.96296296296296,76.74074074074075,1.2222222222222223,10.089344468045077,25.85185185185185,55.55555555555556,9.555555555555555,25.22222222222222,16.703703703703702,22.48148148148148,7.7407407407407405,20.48148148148148,14.333333333333334,10.25925925925926,6.666666666666667,4.37037037037037,16.40740740740741,27.22222222222222,57.51851851851852,8.62962962962963,24.703703703703702,13.666666666666666,18.296296296296298,8.592592592592593,21.77777777777778,16.14814814814815,10.148148148148149,5.555555555555555,5.111111111111111,17.666666666666668,0.5185185185185185,0.4653333333333333,0.3788546255506608,0.742998352553542,0.5372405372405372,0.5513333333333333,0.1355132871511878,0.26223337515683814,0.7044585987261146,0.4046666666666666,1.3971119133574008,0.4732775273663876,0.34932533733133436,0.7469635627530363,0.5665914221218961,0.5482936252414682,0.1340272750396212,0.31809401159047007,-11.088097228474055,0.0859632685674635,9.836972195124773,0.706805067288905,4.444444444444445
2026,1139,Butler,big_east,0,,70.0,92,68.7,107,111.3,116,116.1,75,109.4,208,106.6,123,9.5,77,29,15,79.96551724137932,77.34482758620689,2.6206896551724137,17.793284835062774,27.24137931034483,59.96551724137931,7.068965517241379,21.137931034482758,18.413793103448278,25.862068965517242,10.413793103448276,23.137931034482758,15.551724137931034,9.724137931034482,5.931034482758621,4.482758620689655,15.413793103448276,29.06896551724138,63.41379310344828,7.758620689655173,23.586206896551722,11.448275862068966,16.0,8.862068965517242,21.586206896551722,15.275862068965518,9.482758620689655,6.413793103448276,5.758620689655173,20.75862068965517,0.5172413793103449,0.4542840713053479,0.33442088091353994,0.7120000000000001,0.5195381882770871,0.5132259919493962,0.11994895789025947,0.3254310344827586,0.7230603448275862,0.4312823461759632,1.599290780141844,0.45840130505709625,0.32894736842105265,0.7155172413793104,0.535064935064935,0.5195758564437194,0.11862856748455672,0.2523110386079391,-55.93959064413073,0.43829869702001956,13.58019419195863,0.3379586893402954,9.045977011494251
2026,1140,BYU,big_twelve,1,6.0,70.4,78,69.9,46,118.6,30,125.5,10,106.7,129,102.2,57,23.3,19,29,20,84.96551724137932,75.27586206896552,9.689655172413794,16.958149006716216,29.862068965517242,62.206896551724135,8.827586206896552,25.03448275862069,16.413793103448278,22.0,10.241379310344827,24.93103448275862,14.10344827586207,9.448275862068966,7.103448275862069,5.931034482758621,15.689655172413794,27.20689655172414,62.0,8.241379310344827,24.137931034482758,12.620689655172415,17.689655172413794,8.517241379310345,21.896551724137932,14.89655172413793,9.89655172413793,5.482758620689655,4.379310344827586,18.620689655172413,0.6896551724137931,0.4800443458980045,0.3526170798898072,0.7460815047021945,0.5658627087198517,0.5509977827050998,0.11616469949803285,0.31866952789699565,0.745360824742268,0.3536585365853659,1.4927007299270072,0.4388209121245829,0.3414285714285714,0.7134502923976609,0.5009107468123861,0.5052836484983315,0.12420371139731337,0.2853170189098999,-42.21604527941758,0.27461856886130254,14.708175305975848,0.47595938243175984,9.524630541871922
2026,1141,C Michigan,mac,0,,68.3,186,67.1,193,104.9,252,105.9,230,113.9,307,115.0,293,-9.1,242,27,8,72.03703703703704,77.4074074074074,-5.37037037037037,19.99259122034219,26.22222222222222,57.148148148148145,6.592592592592593,19.59259259259259,13.0,18.51851851851852,8.777777777777779,20.25925925925926,14.37037037037037,10.851851851851851,5.296296296296297,5.814814814814815,17.962962962962962,26.85185185185185,57.48148148148148,7.703703703703703,21.703703703703702,16.0,23.0,9.851851851851851,22.296296296296298,15.407407407407407,9.37037037037037,6.666666666666667,5.37037037037037,16.88888888888889,0.2962962962962963,0.4588464031108231,0.33648393194706994,0.702,0.5226824457593688,0.5165262475696695,0.14250972762645917,0.2824791418355185,0.6728167281672817,0.32404406999351915,1.324232081911263,0.46713917525773196,0.35494880546075086,0.6956521739130435,0.5351966873706004,0.5341494845360825,0.12173762414350604,0.40012886597938147,-43.88159545421002,0.2655901208961937,17.472498466531793,0.48464563560963825,9.754985754985755
2026,1142,Cal Poly,big_west,0,,76.1,1,74.0,1,106.4,220,109.4,164,112.0,271,113.1,255,-3.7,193,28,11,80.71428571428571,85.35714285714286,-4.642857142857143,13.755037557239099,26.285714285714285,61.214285714285715,10.964285714285714,32.67857142857143,17.178571428571427,21.928571428571427,8.857142857142858,24.142857142857142,12.75,13.285714285714286,5.428571428571429,5.0,19.571428571428573,30.035714285714285,64.5,9.464285714285714,26.928571428571427,15.821428571428571,21.75,9.464285714285714,23.642857142857142,15.75,10.785714285714286,6.107142857142857,5.357142857142857,19.892857142857142,0.39285714285714285,0.42940490081680277,0.3355191256830601,0.7833876221498371,0.5369211514392991,0.5189614935822637,0.15788401466793428,0.27252747252747256,0.7183846971307121,0.35822637106184363,0.9596774193548386,0.46566998892580286,0.35145888594164454,0.7274220032840722,0.5475285171102662,0.5390365448504982,0.1271065169447297,0.3372093023255814,-26.302317711137476,0.13897063727399128,13.006665447123757,0.6272123429162504,2.214285714285715
2026,1143,California,acc,0,,69.3,129,68.0,137,110.6,128,114.1,93,104.9,89,102.6,59,11.5,63,28,19,77.17857142857143,72.60714285714286,4.571428571428571,15.938373380986718,25.714285714285715,57.714285714285715,9.107142857142858,24.607142857142858,16.642857142857142,21.392857142857142,6.75,23.892857142857142,14.035714285714286,9.035714285714286,4.928571428571429,4.964285714285714,18.785714285714285,25.571428571428573,59.607142857142854,7.464285714285714,24.535714285714285,14.0,21.642857142857142,9.071428571428571,23.428571428571427,13.964285714285714,9.642857142857142,4.678571428571429,5.107142857142857,18.0,0.6785714285714286,0.44554455445544555,0.3701015965166909,0.7779632721202003,0.5016181229773462,0.5244430693069307,0.1186367558239862,0.22366863905325446,0.7248104008667389,0.37066831683168316,1.5533596837944663,0.4289994008388257,0.3042212518195051,0.6468646864686469,0.5162932790224033,0.49161174355901743,0.12241344915761412,0.3630916716596765,-50.5068265918081,0.4459462523676214,12.08968967037474,0.3322079272950139,7.214285714285715
2026,1144,Campbell,caa,0,,70.0,94,69.7,58,108.5,173,111.2,132,112.6,280,112.6,251,-1.4,162,28,11,74.96428571428571,79.17857142857143,-4.214285714285714,16.047053826417372,25.285714285714285,58.642857142857146,6.964285714285714,21.75,17.428571428571427,24.107142857142858,10.107142857142858,20.214285714285715,10.964285714285714,10.821428571428571,5.107142857142857,3.2857142857142856,18.0,28.464285714285715,57.67857142857143,6.392857142857143,17.285714285714285,15.857142857142858,21.428571428571427,9.25,22.5,14.428571428571429,9.75,6.857142857142857,5.607142857142857,19.5,0.39285714285714285,0.4311814859926918,0.32019704433497537,0.7229629629629629,0.4966118102613745,0.49056029232643117,0.13514719000892061,0.30996714129244246,0.686060606060606,0.4110840438489647,1.0132013201320131,0.4934984520123839,0.3698347107438017,0.7400000000000001,0.5464190981432361,0.5489164086687307,0.12685873605947956,0.37151702786377705,-34.106276050022814,0.23995493585886196,14.256410400562215,0.5101480469990326,6.642857142857142
2026,1145,Canisius,maac,0,,64.3,349,64.2,336,96.3,352,95.3,356,110.3,228,114.5,284,-19.2,305,30,9,62.233333333333334,71.36666666666666,-9.133333333333333,15.899974698165368,21.466666666666665,54.0,7.1,21.333333333333332,12.2,16.966666666666665,8.366666666666667,21.266666666666666,11.9,9.9,4.766666666666667,4.6,17.5,24.666666666666668,54.86666666666667,7.966666666666667,24.133333333333333,14.066666666666666,19.3,8.133333333333333,22.733333333333334,13.933333333333334,9.366666666666667,5.433333333333334,4.733333333333333,15.4,0.3,0.3975308641975308,0.3328125,0.7190569744597249,0.4397959183673468,0.4632716049382716,0.13872281593303937,0.2690246516613076,0.7233560090702947,0.3141975308641975,1.202020202020202,0.44957472660996356,0.3301104972375691,0.7288428324697754,0.5433839479392626,0.5221749696233293,0.12879510120269874,0.3517618469015796,-43.766528637585445,0.2718717584827901,13.80766858843049,0.47858676802099653,5.6
2026,1146,Cent Arkansas,a_sun,0,,68.9,156,67.9,142,113.4,84,110.2,151,108.1,167,108.9,163,1.3,136,29,18,78.79310344827586,75.75862068965517,3.0344827586206895,18.62886155294039,27.448275862068964,60.793103448275865,10.379310344827585,29.75862068965517,13.517241379310345,19.06896551724138,8.413793103448276,22.448275862068964,16.03448275862069,10.551724137931034,6.310344827586207,3.7586206896551726,16.482758620689655,26.275862068965516,57.37931034482759,10.655172413793103,29.896551724137932,12.551724137931034,17.17241379310345,7.517241379310345,23.93103448275862,16.448275862068964,10.793103448275861,5.344827586206897,6.206896551724138,17.0,0.6206896551724138,0.45150311968235957,0.3487833140208575,0.7088607594936709,0.5499999999999999,0.5368689733408961,0.1323346249654027,0.2601279317697228,0.7491369390103567,0.31366988088485537,1.519607843137255,0.4579326923076923,0.35640138408304495,0.7309236947791165,0.5683814303638645,0.55078125,0.14252408793690688,0.29927884615384615,-21.568980885185738,0.08617938128222524,18.134848222082134,0.706436750797677,5.608374384236453
2026,1148,Central Conn,nec,0,,65.2,328,65.0,305,107.7,190,104.7,259,109.8,216,117.4,327,-12.7,274,27,16,70.96296296296296,72.03703703703704,-1.0740740740740742,12.177930624781629,25.296296296296298,55.370370370370374,6.962962962962963,19.444444444444443,13.407407407407407,17.40740740740741,7.37037037037037,22.62962962962963,13.0,8.444444444444445,4.925925925925926,6.222222222222222,14.074074074074074,25.925925925925927,59.44444444444444,7.814814814814815,23.444444444444443,12.37037037037037,16.11111111111111,9.296296296296296,21.666666666666668,14.185185185185185,8.62962962962963,4.7407407407407405,4.444444444444445,16.40740740740741,0.5925925925925926,0.4568561872909699,0.35809523809523813,0.7702127659574467,0.5103092783505154,0.5197324414715719,0.11814695823401387,0.25382653061224486,0.7088167053364269,0.31438127090301005,1.5394736842105263,0.4361370716510904,0.33333333333333337,0.767816091954023,0.5030864197530865,0.5018691588785047,0.11481225978121612,0.27102803738317754,-0.18936646541593805,1.5606844801729913e-05,12.419004266317685,0.9960494500633797,1.304843304843305
